#
# national population in 10^6 people
# (commas in the country name have been replaced by ;)
#
iso,country,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
COK,Cook Islands,0.017581,0.017521000000000002,0.017505,0.017519,0.017547,0.017564,0.017572,0.01756755555555555,0.0175631111111111,0.01755866666666665,0.0175542222222222,0.01754937777777776,0.01754453333333332,0.01753968888888888,0.01753484444444444,0.01753,0.0175192,0.0175084,0.0174976,0.0174868,0.017476,0.0174612,0.0174464,0.0174316,0.0174168,0.017402,0.0173724,0.0173428,0.0173132,0.0172836,0.017254,0.017218,0.017182,0.017146,0.01711,0.017074000000000002,0.0170286,0.0169832,0.016937800000000003,0.016892400000000002,0.016847,0.016794200000000002,0.0167414,0.0166886,0.0166358,0.016583,0.0165268,0.016470600000000002,0.0164144,0.0163582,0.016302,0.0162462,0.0161904,0.0161346,0.0160788,0.016023,0.015965399999999998,0.0159078,0.0158502,0.0157926,0.015735,0.0156716,0.0156082,0.015544800000000001,0.015481400000000001,0.015418000000000001,0.015347600000000001,0.015277200000000001,0.0152068,0.0151364,0.015066,0.014988,0.01491,0.014832,0.014754,0.014676,0.014588199999999999,0.0145004,0.0144126,0.0143248,0.014237,0.0141468,0.0140566,0.0139664,0.013876200000000002,0.013786000000000001
COL,Colombia,47.520666999999996,48.175048,48.909844,49.661056,50.339443,50.882884000000004,51.265840999999995,51.42975866666667,51.59367633333335,51.75759400000002,51.921511666666696,51.98312933333336,52.044747000000015,52.10636466666668,52.167982333333335,52.2296,52.3146,52.3996,52.4846,52.5696,52.6546,52.67038,52.68616,52.70194,52.71772,52.7335,52.68114,52.62878,52.57642,52.52406,52.4717,52.35546,52.23922,52.12298,52.00674,51.8905,51.7152,51.5399,51.364599999999996,51.189299999999996,51.013999999999996,50.79414,50.57428,50.35442,50.13456,49.9147,49.6525,49.3903,49.1281,48.8659,48.6037,48.30632,48.00894,47.71156,47.41418,47.1168,46.78942,46.46204,46.13466,45.80728,45.4799,45.12724,44.77458,44.42192,44.06926,43.7166,43.3456,42.9746,42.6036,42.232600000000005,41.8616,41.4802,41.098800000000004,40.7174,40.336,39.9546,39.57224,39.18988,38.80752,38.42516,38.0428,37.66464,37.28648,36.90832,36.53016,36.152
COM,Comoros,0.777435,0.795597,0.81389,0.8323219999999999,0.850891,0.8695950000000001,0.8884559999999999,0.8986386666666667,0.9088213333333335,0.9190040000000003,0.929186666666667,0.9366293333333336,0.9440720000000002,0.9515146666666668,0.9589573333333334,0.9664,0.97446,0.98252,0.99058,0.99864,1.0067,1.01356,1.0204199999999999,1.02728,1.0341399999999998,1.041,1.0465799999999998,1.05216,1.05774,1.06332,1.0689,1.0726,1.0763,1.0799999999999998,1.0836999999999999,1.0874,1.0890199999999999,1.0906399999999998,1.09226,1.09388,1.0955,1.0951,1.0947,1.0942999999999998,1.0938999999999999,1.0935,1.0912,1.0889,1.0866,1.0843,1.082,1.0783,1.0746,1.0709,1.0672,1.0635,1.05862,1.05374,1.04886,1.04398,1.0391,1.03284,1.02658,1.02032,1.01406,1.0078,1.0003600000000001,0.99292,0.98548,0.97804,0.9706,0.96192,0.95324,0.9445600000000001,0.93588,0.9272,0.91734,0.9074800000000001,0.89762,0.88776,0.8779,0.86726,0.85662,0.84598,0.83534,0.8247
CPV,Cabo Verde,0.52474,0.53114,0.537499,0.543764,0.549936,0.555988,0.561901,0.5623342222222223,0.5627674444444445,0.5632006666666667,0.563633888888889,0.5619071111111112,0.5601803333333334,0.5584535555555556,0.5567267777777778,0.555,0.55354,0.55208,0.55062,0.54916,0.5477,0.5451199999999999,0.54254,0.53996,0.5373800000000001,0.5348,0.5316200000000001,0.52844,0.5252600000000001,0.52208,0.5189,0.51496,0.51102,0.50708,0.50314,0.4992,0.49456,0.48992,0.48528,0.48064,0.47600000000000003,0.47098,0.46596000000000004,0.46094,0.45592000000000005,0.4509,0.44548000000000004,0.44006,0.43464,0.42922,0.4238,0.41804,0.41228000000000004,0.40652,0.40076,0.395,0.38924000000000003,0.38348000000000004,0.37772,0.37196,0.3662,0.36056,0.35492,0.34928,0.34364,0.33799999999999997,0.33243999999999996,0.32687999999999995,0.32132,0.31576,0.3102,0.30479999999999996,0.2994,0.294,0.2886,0.2832,0.27816,0.27312000000000003,0.26808,0.26304,0.258,0.2533,0.2486,0.2439,0.2392,0.2345
CRI,Costa Rica,4.847805,4.899336,4.949955,4.999443,5.047561,5.094114,5.139053,5.175902666666667,5.212752333333334,5.249602000000002,5.28645166666667,5.318721333333336,5.350991000000002,5.383260666666668,5.415530333333334,5.4478,5.47928,5.51076,5.54224,5.57372,5.6052,5.63116,5.65712,5.68308,5.70904,5.735,5.755400000000001,5.7758,5.796200000000001,5.8166,5.837000000000001,5.85156,5.8661200000000004,5.88068,5.89524,5.9098,5.91814,5.92648,5.93482,5.94316,5.9515,5.95444,5.95738,5.96032,5.96326,5.9662,5.9645,5.9628,5.9611,5.9594,5.9577,5.95234,5.94698,5.94162,5.93626,5.9309,5.92248,5.91406,5.90564,5.89722,5.8888,5.87774,5.86668,5.85562,5.8445599999999995,5.8335,5.82036,5.80722,5.79408,5.78094,5.7678,5.75188,5.73596,5.72004,5.7041200000000005,5.6882,5.6699,5.6516,5.6333,5.615,5.5967,5.5766,5.5565,5.5364,5.5163,5.4962
CUB,Cuba,11.324777000000001,11.335108,11.339255,11.338146,11.333484,11.326616,11.317497999999999,11.259609333333325,11.201720666666649,11.143831999999975,11.0859433333333,11.00049466666664,10.91504599999998,10.82959733333332,10.74414866666666,10.6587,10.56582,10.47294,10.38006,10.28718,10.1943,10.09242,9.990540000000001,9.88866,9.78678,9.6849,9.57454,9.46418,9.35382,9.24346,9.1331,9.013340000000001,8.89358,8.77382,8.65406,8.5343,8.4062,8.2781,8.15,8.0219,7.8938,7.75984,7.6258799999999995,7.49192,7.35796,7.224,7.0875,6.9510000000000005,6.8145,6.678,6.5415,6.40782,6.27414,6.14046,6.00678,5.8731,5.74784,5.62258,5.49732,5.37206,5.2468,5.1332,5.0196000000000005,4.906,4.7924,4.6788,4.57586,4.47292,4.36998,4.267040000000001,4.1641,4.06888,3.97366,3.8784400000000003,3.78322,3.688,3.59904,3.51008,3.42112,3.33216,3.2432,3.1620399999999997,3.08088,2.99972,2.9185600000000003,2.8374
CUW,Curaçao,0.15985,0.161055,0.161986,0.162753,0.163423,0.1641,0.164796,0.1634964444444445,0.162196888888889,0.16089733333333353,0.15959777777777803,0.15845822222222242,0.15731866666666683,0.1561791111111112,0.15503955555555562,0.1539,0.15362,0.15334,0.15306,0.15278,0.1525,0.15232,0.15214,0.15196,0.15178,0.1516,0.15138000000000001,0.15116000000000002,0.15094,0.15072,0.1505,0.1503,0.15009999999999998,0.1499,0.1497,0.1495,0.14934,0.14918,0.14901999999999999,0.14886,0.1487,0.1486,0.1485,0.1484,0.1483,0.1482,0.14826,0.14832,0.14837999999999998,0.14844,0.1485,0.14834,0.14818,0.14801999999999998,0.14786,0.1477,0.14784,0.14798,0.14812,0.14826,0.1484,0.14854,0.14868,0.14882,0.14896,0.1491,0.14932,0.14954,0.14976,0.14998,0.1502,0.1503,0.1504,0.1505,0.1506,0.1507,0.15066,0.15062,0.15058,0.15054,0.1505,0.1504,0.1503,0.1502,0.15009999999999998,0.15
CXR,Christmas Island,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843
CYM,Cayman Islands,0.061721000000000005,0.062564,0.06338200000000001,0.064172,0.064948,0.06572,0.066498,0.06727533333333333,0.06805266666666665,0.06882999999999997,0.0696073333333333,0.07035286666666664,0.07109839999999998,0.07184393333333332,0.07258946666666666,0.073335,0.0740296,0.0747242,0.0754188,0.0761134,0.076808,0.0774412,0.0780744,0.0787076,0.0793408,0.079974,0.08050360000000001,0.0810332,0.0815628,0.0820924,0.082622,0.083029,0.08343600000000001,0.083843,0.08425,0.08465700000000001,0.084968,0.08527900000000001,0.08559,0.085901,0.086212,0.0864884,0.0867648,0.0870412,0.08731760000000001,0.087594,0.0878756,0.0881572,0.0884388,0.0887204,0.089002,0.0893314,0.0896608,0.0899902,0.0903196,0.09064900000000001,0.0910266,0.0914042,0.0917818,0.0921594,0.092537,0.0929498,0.0933626,0.0937754,0.0941882,0.094601,0.0950092,0.0954174,0.0958256,0.0962338,0.09664199999999999,0.0970438,0.0974456,0.0978474,0.0982492,0.098651,0.0990524,0.0994538,0.0998552,0.1002566,0.100658,0.1010598,0.1014616,0.1018634,0.1022652,0.10266700000000001
CYP,Cyprus,1.160987,1.170189,1.179685,1.189262,1.198574,1.2073610000000001,1.215588,1.226600444444445,1.23761288888889,1.248625333333335,1.25963777777778,1.270890222222224,1.282142666666668,1.2933951111111122,1.3046475555555561,1.3159,1.32562,1.33534,1.3450600000000001,1.35478,1.3645,1.37358,1.38266,1.39174,1.40082,1.4099,1.41886,1.42782,1.43678,1.44574,1.4547,1.46314,1.47158,1.48002,1.48846,1.4969,1.50484,1.51278,1.5207199999999998,1.52866,1.5366,1.54342,1.55024,1.5570599999999999,1.56388,1.5707,1.5764799999999999,1.58226,1.58804,1.59382,1.5996,1.6043399999999999,1.6090799999999998,1.61382,1.61856,1.6233,1.6271,1.6309,1.6347,1.6385,1.6423,1.6449200000000002,1.64754,1.65016,1.65278,1.6554,1.65704,1.65868,1.66032,1.6619599999999999,1.6636,1.66374,1.66388,1.6640199999999998,1.6641599999999999,1.6643,1.66346,1.66262,1.6617799999999998,1.6609399999999999,1.6601,1.65848,1.65686,1.6552399999999998,1.6536199999999999,1.652
CZE,Czechia,10.601389999999999,10.618867999999999,10.641032000000001,10.665678999999999,10.689213,10.708982,10.724553,10.694636000000001,10.664719000000002,10.634802,10.604885000000001,10.567108000000001,10.529331,10.491553999999999,10.453776999999999,10.415999999999999,10.388699999999998,10.3614,10.3341,10.3068,10.2795,10.25268,10.22586,10.19904,10.172220000000001,10.1454,10.12218,10.09896,10.07574,10.05252,10.0293,10.00654,9.98378,9.96102,9.93826,9.9155,9.88982,9.86414,9.83846,9.81278,9.7871,9.75638,9.72566,9.69494,9.66422,9.6335,9.596919999999999,9.56034,9.52376,9.48718,9.4506,9.4098,9.369,9.3282,9.2874,9.2466,9.204680000000002,9.16276,9.120840000000001,9.07892,9.037,8.996540000000001,8.95608,8.91562,8.87516,8.8347,8.79734,8.75998,8.72262,8.68526,8.6479,8.61408,8.580259999999999,8.54644,8.51262,8.4788,8.4481,8.4174,8.3867,8.356,8.3253,8.297220000000001,8.26914,8.241060000000001,8.21298,8.1849
DEU,Germany,81.78741099999999,82.19377,82.65840899999999,83.124413,83.517046,83.78394499999999,83.900471,83.70447422222222,83.50847744444445,83.31248066666669,83.11648388888891,82.98452711111112,82.85257033333335,82.72061355555556,82.58865677777779,82.4567,82.57654,82.69637999999999,82.81622,82.93606,83.0559,83.19242,83.32894,83.46546,83.60198,83.7385,83.88228000000001,84.02606,84.16984000000001,84.31362,84.4574,84.58298,84.70856,84.83414,84.95972,85.0853,85.17418,85.26306000000001,85.35194,85.44082,85.5297,85.58760000000001,85.6455,85.7034,85.76129999999999,85.8192,85.87458,85.92996,85.98534000000001,86.04072000000001,86.0961,86.18706,86.27802,86.36898000000001,86.45994,86.5509,86.69969999999999,86.8485,86.9973,87.1461,87.2949,87.47576,87.65662,87.83748,88.01834000000001,88.1992,88.36402000000001,88.52884,88.69366000000001,88.85848,89.0233,89.14104,89.25878,89.37652000000001,89.49426000000001,89.61200000000001,89.67748,89.74296000000001,89.80844,89.87392000000001,89.9394,89.96974,90.00008,90.03042,90.06076,90.0911
DJI,Djibouti,0.913998,0.929117,0.9441,0.958923,0.973557,0.988002,1.002197,1.021564,1.040931,1.060298,1.0796649999999999,1.0987719999999999,1.1178789999999998,1.136986,1.156093,1.1752,1.18944,1.20368,1.21792,1.23216,1.2464,1.2591999999999999,1.272,1.2848,1.2976,1.3104,1.32144,1.3324799999999999,1.34352,1.35456,1.3656,1.37536,1.38512,1.3948800000000001,1.40464,1.4144,1.4226400000000001,1.4308800000000002,1.43912,1.44736,1.4556,1.46222,1.46884,1.47546,1.4820799999999998,1.4887,1.4930599999999998,1.49742,1.50178,1.50614,1.5105,1.51304,1.51558,1.5181200000000001,1.5206600000000001,1.5232,1.524,1.5248,1.5256,1.5264,1.5272,1.5269199999999998,1.52664,1.52636,1.52608,1.5258,1.52436,1.52292,1.52148,1.52004,1.5186,1.5163,1.514,1.5117,1.5094,1.5071,1.50386,1.50062,1.49738,1.49414,1.4909,1.4868599999999998,1.4828199999999998,1.47878,1.47474,1.4707
DMA,Dominica,0.071175,0.07130700000000001,0.07146,0.071626,0.07180800000000001,0.071991,0.072172,0.0723358888888889,0.0724997777777778,0.07266366666666671,0.0728275555555556,0.07291084444444448,0.07299413333333336,0.07307742222222224,0.07316071111111112,0.073244,0.0732164,0.0731888,0.0731612,0.07313359999999999,0.07310599999999999,0.07299439999999999,0.0728828,0.0727712,0.0726596,0.072548,0.0723926,0.0722372,0.0720818,0.0719264,0.071771,0.07159120000000001,0.0714114,0.0712316,0.0710518,0.070872,0.070652,0.07043200000000001,0.070212,0.069992,0.069772,0.0694942,0.0692164,0.0689386,0.0686608,0.068383,0.0680444,0.0677058,0.0673672,0.0670286,0.06669,0.06629499999999999,0.0659,0.065505,0.06511,0.064715,0.06427659999999999,0.0638382,0.06339979999999999,0.0629614,0.062523,0.062050999999999995,0.061578999999999995,0.061107,0.060635,0.060163,0.059681,0.059199,0.058717,0.058235,0.057753,0.057289599999999996,0.0568262,0.0563628,0.0558994,0.055436,0.055007600000000004,0.0545792,0.054150800000000006,0.053722400000000003,0.05329400000000001,0.052904200000000005,0.0525144,0.05212460000000001,0.051734800000000004,0.051345
DNK,Denmark,5.688695,5.711346,5.732277,5.752130999999999,5.771877,5.792203,5.813301999999999,5.832412888888889,5.851523777777779,5.870634666666669,5.889745555555559,5.911236444444447,5.932727333333336,5.954218222222224,5.9757091111111125,5.9972,6.0183800000000005,6.039560000000001,6.06074,6.08192,6.1031,6.1218,6.1405,6.1592,6.1779,6.1966,6.2134,6.2302,6.247,6.2638,6.2806,6.29692,6.3132399999999995,6.32956,6.345879999999999,6.3622,6.378159999999999,6.39412,6.41008,6.42604,6.442,6.45722,6.47244,6.48766,6.502879999999999,6.5181,6.53196,6.54582,6.559679999999999,6.5735399999999995,6.5874,6.600899999999999,6.6144,6.6278999999999995,6.6414,6.6549,6.668679999999999,6.68246,6.6962399999999995,6.71002,6.7238,6.73752,6.75124,6.764959999999999,6.77868,6.7924,6.80512,6.8178399999999995,6.83056,6.84328,6.856,6.86628,6.87656,6.88684,6.89712,6.9074,6.91342,6.91944,6.92546,6.93148,6.9375,6.93906,6.94062,6.94218,6.94374,6.9453
DOM,Dominican Republic,10.281675,10.397738,10.513111,10.627147,10.738957000000001,10.847904,10.953714,11.05401244444445,11.1543108888889,11.25460933333335,11.3549077777778,11.42960622222224,11.50430466666668,11.57900311111112,11.65370155555556,11.7284,11.76706,11.80572,11.84438,11.88304,11.9217,11.94608,11.97046,11.99484,12.019219999999999,12.0436,12.052299999999999,12.061,12.0697,12.0784,12.0871,12.0796,12.072099999999999,12.0646,12.0571,12.0496,12.02712,12.00464,11.98216,11.95968,11.9372,11.90116,11.865120000000001,11.82908,11.79304,11.757,11.71006,11.66312,11.61618,11.569239999999999,11.5223,11.46476,11.40722,11.34968,11.29214,11.2346,11.167340000000001,11.10008,11.032820000000001,10.96556,10.8983,10.82222,10.74614,10.67006,10.59398,10.5179,10.43446,10.35102,10.267579999999999,10.18414,10.1007,10.01182,9.92294,9.83406,9.74518,9.6563,9.5636,9.4709,9.3782,9.2855,9.1928,9.0973,9.0018,8.9063,8.810799999999999,8.7153
DZA,Algeria,39.72802,40.551398,41.389174,42.228415000000005,43.053053999999996,43.851043,44.616626000000004,44.920500888888874,45.22437577777775,45.52825066666662,45.83212555555549,45.996100444444394,46.160075333333296,46.3240502222222,46.4880251111111,46.652,46.888980000000004,47.12596,47.36294,47.59992,47.8369,48.04016,48.24342,48.44668,48.64994,48.8532,49.03494,49.21668,49.39842,49.58016,49.7619,49.90444,50.04698,50.18952,50.33206,50.4746,50.54162,50.60864,50.67566,50.74268,50.8097,50.785199999999996,50.7607,50.7362,50.7117,50.6872,50.58566,50.48412,50.38258,50.28104,50.1795,50.020199999999996,49.8609,49.7016,49.542300000000004,49.383,49.183620000000005,48.98424,48.78486,48.58548,48.3861,48.15636,47.92662,47.69688,47.46714,47.2374,46.98062,46.72384,46.46706,46.21028,45.9535,45.67332,45.393139999999995,45.11296,44.83278,44.5526,44.25642,43.96024,43.66406,43.36788,43.0717,42.765859999999996,42.46002,42.15418,41.84834,41.5425
ECU,Ecuador,16.212022,16.491116,16.785356,17.084359,17.373657,17.643060000000002,17.888474,18.0133768888889,18.1382797777778,18.2631826666667,18.3880855555556,18.48634844444448,18.58461133333336,18.682874222222242,18.78113711111112,18.8794,19.01354,19.14768,19.28182,19.415960000000002,19.5501,19.66524,19.78038,19.89552,20.01066,20.1258,20.2192,20.3126,20.406000000000002,20.4994,20.5928,20.6619,20.731,20.8001,20.869200000000003,20.9383,20.984180000000002,21.030060000000002,21.07594,21.12182,21.1677,21.19188,21.21606,21.24024,21.264419999999998,21.2886,21.296139999999998,21.30368,21.31122,21.31876,21.3263,21.31566,21.30502,21.29438,21.283739999999998,21.2731,21.24514,21.21718,21.18922,21.16126,21.1333,21.08814,21.04298,20.997819999999997,20.952659999999998,20.9075,20.8459,20.784299999999998,20.7227,20.661099999999998,20.5995,20.52254,20.44558,20.36862,20.29166,20.2147,20.12394,20.03318,19.94242,19.85166,19.7609,19.658079999999998,19.55526,19.45244,19.34962,19.2468
EGY,Egypt,92.442549,94.447071,96.44259,98.423602,100.388076,102.33440300000001,104.25832700000001,105.55160177777776,106.8448765555555,108.13815133333324,109.431426111111,110.52762088888879,111.6238156666666,112.7200104444444,113.81620522222221,114.9124,116.03046,117.14852,118.26658,119.38464,120.5027,121.563,122.6233,123.6836,124.7439,125.8042,126.72746,127.65071999999999,128.57398,129.49724,130.4205,131.17614,131.93178,132.68742,133.44306,134.1987,134.78276,135.36682,135.95088,136.53494,137.119,137.5551,137.9912,138.4273,138.86339999999998,139.2995,139.60164,139.90378,140.20592,140.50806,140.8102,140.97284000000002,141.13548,141.29812,141.46076,141.6234,141.6411,141.6588,141.6765,141.69420000000002,141.7119,141.59078000000002,141.46966,141.34854,141.22742,141.1063,140.86702,140.62774,140.38846,140.14918,139.9099,139.57294,139.23597999999998,138.89902,138.56206,138.2251,137.80404,137.38298,136.96192,136.54086,136.1198,135.61212,135.10444,134.59676,134.08908,133.5814
ERI,Eritrea,3.342818,3.376558,3.412894,3.4527970000000003,3.497117,3.5464269999999996,3.601462,3.858688444444445,4.115914888888891,4.3731413333333355,4.6303677777777805,4.869174222222225,5.107980666666668,5.346787111111112,5.585593555555556,5.8244,5.86032,5.89624,5.93216,5.96808,6.004,6.03562,6.06724,6.098859999999999,6.1304799999999995,6.1621,6.18722,6.21234,6.23746,6.26258,6.2877,6.30166,6.31562,6.32958,6.34354,6.3575,6.35806,6.35862,6.359179999999999,6.3597399999999995,6.3603,6.34842,6.33654,6.32466,6.31278,6.3009,6.2794,6.2579,6.2364,6.2149,6.1934,6.1646399999999995,6.135879999999999,6.10712,6.07836,6.0496,6.01468,5.97976,5.94484,5.90992,5.875,5.8332,5.7914,5.7496,5.707800000000001,5.666,5.617,5.5680000000000005,5.519,5.470000000000001,5.421,5.36448,5.3079600000000005,5.25144,5.19492,5.1384,5.07474,5.01108,4.94742,4.88376,4.8201,4.75056,4.68102,4.61148,4.54194,4.4724
ESH,Western Sahara,0.526211,0.538744,0.552617,0.567396,0.582458,0.59733,0.611872,0.6288862222222222,0.6459004444444445,0.6629146666666669,0.6799288888888891,0.6988431111111113,0.7177573333333335,0.7366715555555556,0.7555857777777778,0.7745,0.79274,0.81098,0.82922,0.84746,0.8657,0.8837200000000001,0.90174,0.91976,0.93778,0.9558,0.9735,0.9912,1.0089,1.0266,1.0443,1.06158,1.07886,1.0961400000000001,1.11342,1.1307,1.14714,1.16358,1.18002,1.19646,1.2129,1.2283600000000001,1.2438200000000001,1.25928,1.27474,1.2902,1.3045,1.3188,1.3331,1.3474,1.3617,1.3750399999999998,1.38838,1.4017199999999999,1.41506,1.4284,1.44072,1.4530399999999999,1.46536,1.4776799999999999,1.49,1.50116,1.51232,1.52348,1.53464,1.5458,1.5559,1.566,1.5761,1.5862,1.5963,1.60512,1.6139400000000002,1.62276,1.63158,1.6404,1.64796,1.65552,1.66308,1.67064,1.6782,1.68452,1.69084,1.69716,1.7034799999999999,1.7098
ESP,Spain,46.671919,46.634131,46.647425,46.692863,46.736782,46.754783,46.745211,46.8508431111111,46.956475222222195,47.0621073333333,47.1677394444444,47.30865155555552,47.44956366666664,47.59047577777776,47.73138788888888,47.8723,48.010960000000004,48.149620000000006,48.28828,48.42694,48.5656,48.717200000000005,48.8688,49.0204,49.172,49.3236,49.476,49.6284,49.7808,49.9332,50.0856,50.2193,50.353,50.4867,50.620400000000004,50.7541,50.85158,50.94906,51.04654,51.144020000000005,51.2415,51.300760000000004,51.36002,51.41928,51.478539999999995,51.5378,51.56924,51.60068,51.63212,51.66356,51.695,51.71244,51.72988,51.74732,51.76476,51.7822,51.79672,51.81124,51.82576,51.84028,51.8548,51.87432,51.89384,51.91336,51.93288,51.9524,51.988719999999994,52.02504,52.06135999999999,52.09768,52.13399999999999,52.196299999999994,52.258599999999994,52.3209,52.3832,52.4455,52.5062,52.5669,52.6276,52.6883,52.748999999999995,52.75288,52.75676,52.760639999999995,52.76452,52.7684
EST,Estonia,1.3153299999999999,1.3165069999999999,1.319389,1.322913,1.325649,1.326539,1.3251879999999998,1.319400444444445,1.31361288888889,1.307825333333335,1.30203777777778,1.296050222222224,1.2900626666666681,1.284075111111112,1.278087555555556,1.2721,1.26894,1.26578,1.26262,1.25946,1.2563,1.2539,1.2515,1.2490999999999999,1.2467,1.2443,1.24258,1.24086,1.23914,1.23742,1.2357,1.23416,1.23262,1.23108,1.22954,1.228,1.2261199999999999,1.22424,1.22236,1.22048,1.2186,1.2163199999999998,1.21404,1.21176,1.20948,1.2072,1.2049,1.2026000000000001,1.2003,1.198,1.1957,1.19336,1.19102,1.1886800000000002,1.1863400000000002,1.1840000000000002,1.1816600000000002,1.1793200000000001,1.17698,1.17464,1.1723,1.1699199999999998,1.16754,1.16516,1.1627800000000001,1.1604,1.15788,1.15536,1.15284,1.15032,1.1478,1.14522,1.1426399999999999,1.14006,1.13748,1.1349,1.1321,1.1293,1.1265,1.1237,1.1209,1.1181,1.1153,1.1125,1.1097,1.1069
ETH,Ethiopia,100.835453,103.603461,106.39992600000001,109.22441,112.078727,114.96358300000001,117.876226,118.668600888889,119.460975777778,120.25335066666699,121.04572555555599,121.4443204444448,121.8429153333336,122.2415102222224,122.6401051111112,123.0387,123.79950000000001,124.5603,125.3211,126.08189999999999,126.8427,127.35531999999999,127.86793999999999,128.38056,128.89318,129.4058,129.713,130.0202,130.3274,130.6346,130.9418,131.05918,131.17656,131.29394,131.41132,131.5287,131.45007999999999,131.37145999999998,131.29284,131.21422,131.1356,130.85774,130.57988,130.30202,130.02416,129.7463,129.27632,128.80634,128.33635999999998,127.86637999999999,127.3964,126.74652,126.09664000000001,125.44676,124.79688,124.147,123.32654000000001,122.50608000000001,121.68562,120.86516,120.0447,119.05572000000001,118.06674000000001,117.07776,116.08878,115.0998,113.9431,112.7864,111.6297,110.473,109.3163,107.99968,106.68306,105.36644,104.04982,102.7332,101.27732,99.82144,98.36556,96.90968,95.4538,93.89438,92.33496,90.77554,89.21612,87.6567
FIN,Finland,5.481128,5.497714,5.511372,5.522584999999999,5.532159,5.540718,5.548361,5.5518542222222225,5.555347444444445,5.558840666666667,5.562333888888889,5.562867111111111,5.563400333333334,5.563933555555556,5.5644667777777785,5.565,5.56452,5.56404,5.56356,5.56308,5.5626,5.55966,5.55672,5.55378,5.55084,5.5479,5.54354,5.53918,5.53482,5.53046,5.5261,5.52136,5.51662,5.51188,5.50714,5.5024,5.49714,5.49188,5.486619999999999,5.48136,5.4761,5.47074,5.46538,5.46002,5.45466,5.4493,5.44376,5.43822,5.4326799999999995,5.42714,5.4216,5.4166799999999995,5.41176,5.40684,5.4019200000000005,5.397,5.3925600000000005,5.38812,5.38368,5.379239999999999,5.3748,5.36932,5.36384,5.35836,5.35288,5.3474,5.33964,5.33188,5.324120000000001,5.31636,5.3086,5.2987400000000004,5.28888,5.27902,5.269159999999999,5.2593,5.24794,5.23658,5.225219999999999,5.2138599999999995,5.2025,5.18968,5.17686,5.16404,5.1512199999999995,5.1384
FJI,Fiji,0.868632,0.8724059999999999,0.87746,0.88349,0.8899549999999999,0.896444,0.902899,0.901076888888889,0.899254777777778,0.897432666666667,0.895610555555556,0.8900284444444448,0.8844463333333337,0.8788642222222224,0.8732821111111112,0.8677,0.86126,0.85482,0.84838,0.84194,0.8355,0.82814,0.82078,0.81342,0.80606,0.7987,0.7905599999999999,0.78242,0.77428,0.76614,0.758,0.7492,0.7404000000000001,0.7316,0.7228000000000001,0.7140000000000001,0.70472,0.6954400000000001,0.68616,0.67688,0.6676,0.65808,0.64856,0.6390399999999999,0.62952,0.62,0.61022,0.60044,0.5906600000000001,0.5808800000000001,0.5711,0.5614800000000001,0.55186,0.54224,0.53262,0.523,0.51354,0.50408,0.49462,0.48516000000000004,0.4757,0.46656000000000003,0.45742,0.44828,0.43914,0.43,0.42142,0.41284,0.40426,0.39568,0.3871,0.37926,0.37142,0.36358,0.35574,0.3479,0.34074,0.33358,0.32642,0.31926,0.3121,0.30534,0.29858,0.29181999999999997,0.28506,0.2783
