x,y,cell_area,ID_mrgd,name_merge
173.5,-19.5,11672952832,71,"Pacific, Western Central"
173.5,-19.5,11672952832,71,"Pacific, Western Central"
174.5,-19.5,11672952832,71,"Pacific, Western Central"
174.5,-19.5,11672952832,71,"Pacific, Western Central"
175.5,-19.5,11672952832,71,"Pacific, Western Central"
175.5,-19.5,11672952832,71,"Pacific, Western Central"
176.5,-19.5,11672952832,71,"Pacific, Western Central"
176.5,-19.5,11672952832,71,"Pacific, Western Central"
177.5,-19.5,11672952832,71,"Pacific, Western Central"
177.5,-19.5,11672952832,71,"Pacific, Western Central"
178.5,-19.5,11672952832,71,"Pacific, Western Central"
178.5,-19.5,11672952832,71,"Pacific, Western Central"
179.5,-19.5,11672952832,71,"Pacific, Western Central"
179.5,-19.5,11672952832,71,"Pacific, Western Central"
-179.5,-20.5,11598523392,71,"Pacific, Western Central"
-179.5,-20.5,11598523392,71,"Pacific, Western Central"
-178.5,-20.5,11598523392,71,"Pacific, Western Central"
-178.5,-20.5,11598523392,71,"Pacific, Western Central"
-177.5,-20.5,11598523392,71,"Pacific, Western Central"
-177.5,-20.5,11598523392,71,"Pacific, Western Central"
-176.5,-20.5,11598523392,71,"Pacific, Western Central"
-176.5,-20.5,11598523392,71,"Pacific, Western Central"
-175.5,-20.5,11598523392,71,"Pacific, Western Central"
-175.5,-20.5,11598523392,71,"Pacific, Western Central"
-174.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-173.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-172.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-171.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-170.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-169.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-168.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-167.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-166.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-165.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-164.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-163.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-162.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-161.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-160.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-159.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-158.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-157.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-156.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-155.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-154.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-153.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-152.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-151.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-150.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-149.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-148.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-147.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-146.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-145.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-144.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-143.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-142.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-141.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-140.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-139.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-138.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-137.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-136.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-135.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-134.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-133.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-132.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-131.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-130.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-129.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-128.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-127.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-126.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-125.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-124.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-123.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-122.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-121.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-120.5,-20.5,11598523392,77,"Pacific, Eastern Central"
-119.5,-20.5,11598523392,87,"Pacific, Southeast"
-118.5,-20.5,11598523392,87,"Pacific, Southeast"
-117.5,-20.5,11598523392,87,"Pacific, Southeast"
-116.5,-20.5,11598523392,87,"Pacific, Southeast"
-115.5,-20.5,11598523392,87,"Pacific, Southeast"
-114.5,-20.5,11598523392,87,"Pacific, Southeast"
-113.5,-20.5,11598523392,87,"Pacific, Southeast"
-112.5,-20.5,11598523392,87,"Pacific, Southeast"
-111.5,-20.5,11598523392,87,"Pacific, Southeast"
-110.5,-20.5,11598523392,87,"Pacific, Southeast"
-109.5,-20.5,11598523392,87,"Pacific, Southeast"
-108.5,-20.5,11598523392,87,"Pacific, Southeast"
-107.5,-20.5,11598523392,87,"Pacific, Southeast"
-106.5,-20.5,11598523392,87,"Pacific, Southeast"
-105.5,-20.5,11598523392,87,"Pacific, Southeast"
-104.5,-20.5,11598523392,87,"Pacific, Southeast"
-103.5,-20.5,11598523392,87,"Pacific, Southeast"
-102.5,-20.5,11598523392,87,"Pacific, Southeast"
-101.5,-20.5,11598523392,87,"Pacific, Southeast"
-100.5,-20.5,11598523392,87,"Pacific, Southeast"
-99.5,-20.5,11598523392,87,"Pacific, Southeast"
-98.5,-20.5,11598523392,87,"Pacific, Southeast"
-97.5,-20.5,11598523392,87,"Pacific, Southeast"
-96.5,-20.5,11598523392,87,"Pacific, Southeast"
-95.5,-20.5,11598523392,87,"Pacific, Southeast"
-94.5,-20.5,11598523392,87,"Pacific, Southeast"
-93.5,-20.5,11598523392,87,"Pacific, Southeast"
-92.5,-20.5,11598523392,87,"Pacific, Southeast"
-91.5,-20.5,11598523392,87,"Pacific, Southeast"
-90.5,-20.5,11598523392,87,"Pacific, Southeast"
-89.5,-20.5,11598523392,87,"Pacific, Southeast"
-88.5,-20.5,11598523392,87,"Pacific, Southeast"
-87.5,-20.5,11598523392,87,"Pacific, Southeast"
-86.5,-20.5,11598523392,87,"Pacific, Southeast"
-85.5,-20.5,11598523392,87,"Pacific, Southeast"
-84.5,-20.5,11598523392,87,"Pacific, Southeast"
-83.5,-20.5,11598523392,87,"Pacific, Southeast"
-82.5,-20.5,11598523392,87,"Pacific, Southeast"
-81.5,-20.5,11598523392,87,"Pacific, Southeast"
-80.5,-20.5,11598523392,87,"Pacific, Southeast"
-79.5,-20.5,11598523392,87,"Pacific, Southeast"
-78.5,-20.5,11598523392,87,"Pacific, Southeast"
-77.5,-20.5,11598523392,87,"Pacific, Southeast"
-76.5,-20.5,11598523392,87,"Pacific, Southeast"
-75.5,-20.5,11598523392,136,Humboldt Current
-74.5,-20.5,11598523392,136,Humboldt Current
-73.5,-20.5,11598523392,136,Humboldt Current
-72.5,-20.5,11598523392,136,Humboldt Current
-71.5,-20.5,11598523392,136,Humboldt Current
-70.5,-20.5,9122707456,136,Humboldt Current
-40.5,-20.5,3756267520,135,East Brazil Shelf
-39.5,-20.5,11598523392,135,East Brazil Shelf
-38.5,-20.5,11598523392,135,East Brazil Shelf
-37.5,-20.5,11598523392,135,East Brazil Shelf
-36.5,-20.5,11598523392,41,"Atlantic, Southwest"
-35.5,-20.5,11598523392,41,"Atlantic, Southwest"
-34.5,-20.5,11598523392,41,"Atlantic, Southwest"
-33.5,-20.5,11598523392,41,"Atlantic, Southwest"
-32.5,-20.5,11598523392,41,"Atlantic, Southwest"
-31.5,-20.5,11598523392,41,"Atlantic, Southwest"
-30.5,-20.5,11598523392,41,"Atlantic, Southwest"
-29.5,-20.5,11598523392,41,"Atlantic, Southwest"
-28.5,-20.5,11598523392,41,"Atlantic, Southwest"
-27.5,-20.5,11598523392,41,"Atlantic, Southwest"
-26.5,-20.5,11598523392,41,"Atlantic, Southwest"
-25.5,-20.5,11598523392,41,"Atlantic, Southwest"
-24.5,-20.5,11598523392,41,"Atlantic, Southwest"
-23.5,-20.5,11598523392,41,"Atlantic, Southwest"
-22.5,-20.5,11598523392,41,"Atlantic, Southwest"
-21.5,-20.5,11598523392,41,"Atlantic, Southwest"
-20.5,-20.5,11598523392,41,"Atlantic, Southwest"
-19.5,-20.5,11598523392,47,"Atlantic, Southeast"
-18.5,-20.5,11598523392,47,"Atlantic, Southeast"
-17.5,-20.5,11598523392,47,"Atlantic, Southeast"
-16.5,-20.5,11598523392,47,"Atlantic, Southeast"
-15.5,-20.5,11598523392,47,"Atlantic, Southeast"
-14.5,-20.5,11598523392,47,"Atlantic, Southeast"
-13.5,-20.5,11598523392,47,"Atlantic, Southeast"
-12.5,-20.5,11598523392,47,"Atlantic, Southeast"
-11.5,-20.5,11598523392,47,"Atlantic, Southeast"
-10.5,-20.5,11598523392,47,"Atlantic, Southeast"
-9.5,-20.5,11598523392,47,"Atlantic, Southeast"
-8.5,-20.5,11598523392,47,"Atlantic, Southeast"
-7.5,-20.5,11598523392,47,"Atlantic, Southeast"
-6.5,-20.5,11598523392,47,"Atlantic, Southeast"
-5.5,-20.5,11598523392,47,"Atlantic, Southeast"
-4.5,-20.5,11598523392,47,"Atlantic, Southeast"
-3.5,-20.5,11598523392,47,"Atlantic, Southeast"
-2.5,-20.5,11598523392,47,"Atlantic, Southeast"
-1.5,-20.5,11598523392,47,"Atlantic, Southeast"
-0.5,-20.5,11598523392,47,"Atlantic, Southeast"
0.5,-20.5,11598523392,47,"Atlantic, Southeast"
1.5,-20.5,11598523392,47,"Atlantic, Southeast"
2.5,-20.5,11598523392,47,"Atlantic, Southeast"
3.5,-20.5,11598523392,47,"Atlantic, Southeast"
4.5,-20.5,11598523392,47,"Atlantic, Southeast"
5.5,-20.5,11598523392,47,"Atlantic, Southeast"
6.5,-20.5,11598523392,47,"Atlantic, Southeast"
7.5,-20.5,11598523392,47,"Atlantic, Southeast"
8.5,-20.5,11598523392,47,"Atlantic, Southeast"
9.5,-20.5,11598523392,137,Benguela Current
10.5,-20.5,11598523392,137,Benguela Current
11.5,-20.5,11598523392,137,Benguela Current
12.5,-20.5,11598523392,137,Benguela Current
13.5,-20.5,3116041216,137,Benguela Current
34.5,-20.5,2473784832,140,Agulhas Current
35.5,-20.5,11598523392,140,Agulhas Current
36.5,-20.5,11598523392,140,Agulhas Current
37.5,-20.5,11598523392,140,Agulhas Current
38.5,-20.5,11598523392,140,Agulhas Current
39.5,-20.5,11598523392,140,Agulhas Current
40.5,-20.5,11598523392,140,Agulhas Current
41.5,-20.5,11598523392,140,Agulhas Current
42.5,-20.5,11598523392,140,Agulhas Current
43.5,-20.5,11598523392,140,Agulhas Current
44.5,-20.5,2683220480,140,Agulhas Current
48.5,-20.5,5589826048,140,Agulhas Current
49.5,-20.5,11598523392,140,Agulhas Current
50.5,-20.5,11598523392,51,"Indian Ocean, Western"
51.5,-20.5,11598523392,51,"Indian Ocean, Western"
52.5,-20.5,11598523392,51,"Indian Ocean, Western"
53.5,-20.5,11598523392,51,"Indian Ocean, Western"
54.5,-20.5,11598523392,51,"Indian Ocean, Western"
55.5,-20.5,11598523392,51,"Indian Ocean, Western"
56.5,-20.5,11598523392,51,"Indian Ocean, Western"
57.5,-20.5,11598523392,51,"Indian Ocean, Western"
58.5,-20.5,11598523392,51,"Indian Ocean, Western"
59.5,-20.5,11598523392,51,"Indian Ocean, Western"
60.5,-20.5,11598523392,51,"Indian Ocean, Western"
61.5,-20.5,11598523392,51,"Indian Ocean, Western"
62.5,-20.5,11598523392,51,"Indian Ocean, Western"
63.5,-20.5,11598523392,51,"Indian Ocean, Western"
64.5,-20.5,11598523392,51,"Indian Ocean, Western"
65.5,-20.5,11598523392,51,"Indian Ocean, Western"
66.5,-20.5,11598523392,51,"Indian Ocean, Western"
67.5,-20.5,11598523392,51,"Indian Ocean, Western"
68.5,-20.5,11598523392,51,"Indian Ocean, Western"
69.5,-20.5,11598523392,51,"Indian Ocean, Western"
70.5,-20.5,11598523392,51,"Indian Ocean, Western"
71.5,-20.5,11598523392,51,"Indian Ocean, Western"
72.5,-20.5,11598523392,51,"Indian Ocean, Western"
73.5,-20.5,11598523392,51,"Indian Ocean, Western"
74.5,-20.5,11598523392,51,"Indian Ocean, Western"
75.5,-20.5,11598523392,51,"Indian Ocean, Western"
76.5,-20.5,11598523392,51,"Indian Ocean, Western"
77.5,-20.5,11598523392,51,"Indian Ocean, Western"
78.5,-20.5,11598523392,51,"Indian Ocean, Western"
79.5,-20.5,11598523392,51,"Indian Ocean, Western"
80.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
81.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
82.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
83.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
84.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
85.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
86.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
87.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
88.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
89.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
90.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
91.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
92.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
93.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
94.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
95.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
96.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
97.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
98.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
99.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
100.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
101.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
102.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
103.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
104.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
105.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
106.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
107.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
108.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
109.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
110.5,-20.5,11598523392,57,"Indian Ocean, Eastern"
111.5,-20.5,11598523392,141,Northwest Australian Shelf
112.5,-20.5,11598523392,141,Northwest Australian Shelf
113.5,-20.5,11598523392,141,Northwest Australian Shelf
114.5,-20.5,11598523392,141,Northwest Australian Shelf
115.5,-20.5,11598523392,141,Northwest Australian Shelf
116.5,-20.5,7842256896,141,Northwest Australian Shelf
117.5,-20.5,5366440960,141,Northwest Australian Shelf
118.5,-20.5,2892656128,141,Northwest Australian Shelf
119.5,-20.5,418871040,141,Northwest Australian Shelf
148.5,-20.5,418871040,139,Northeast Australian Shelf
149.5,-20.5,10958297088,139,Northeast Australian Shelf
150.5,-20.5,11598523392,139,Northeast Australian Shelf
151.5,-20.5,11598523392,139,Northeast Australian Shelf
152.5,-20.5,11598523392,139,Northeast Australian Shelf
153.5,-20.5,11598523392,139,Northeast Australian Shelf
154.5,-20.5,11598523392,139,Northeast Australian Shelf
155.5,-20.5,11598523392,139,Northeast Australian Shelf
156.5,-20.5,11598523392,139,Northeast Australian Shelf
157.5,-20.5,11598523392,71,"Pacific, Western Central"
157.5,-20.5,11598523392,71,"Pacific, Western Central"
158.5,-20.5,11598523392,71,"Pacific, Western Central"
158.5,-20.5,11598523392,71,"Pacific, Western Central"
159.5,-20.5,11598523392,71,"Pacific, Western Central"
159.5,-20.5,11598523392,71,"Pacific, Western Central"
160.5,-20.5,11598523392,71,"Pacific, Western Central"
160.5,-20.5,11598523392,71,"Pacific, Western Central"
161.5,-20.5,11598523392,71,"Pacific, Western Central"
161.5,-20.5,11598523392,71,"Pacific, Western Central"
162.5,-20.5,11598523392,71,"Pacific, Western Central"
162.5,-20.5,11598523392,71,"Pacific, Western Central"
163.5,-20.5,11598523392,71,"Pacific, Western Central"
163.5,-20.5,11598523392,71,"Pacific, Western Central"
164.5,-20.5,9122707456,71,"Pacific, Western Central"
164.5,-20.5,9122707456,71,"Pacific, Western Central"
165.5,-20.5,10958297088,71,"Pacific, Western Central"
165.5,-20.5,10958297088,71,"Pacific, Western Central"
166.5,-20.5,11598523392,71,"Pacific, Western Central"
166.5,-20.5,11598523392,71,"Pacific, Western Central"
167.5,-20.5,11598523392,71,"Pacific, Western Central"
167.5,-20.5,11598523392,71,"Pacific, Western Central"
168.5,-20.5,11598523392,71,"Pacific, Western Central"
168.5,-20.5,11598523392,71,"Pacific, Western Central"
169.5,-20.5,11598523392,71,"Pacific, Western Central"
169.5,-20.5,11598523392,71,"Pacific, Western Central"
170.5,-20.5,11598523392,71,"Pacific, Western Central"
170.5,-20.5,11598523392,71,"Pacific, Western Central"
171.5,-20.5,11598523392,71,"Pacific, Western Central"
171.5,-20.5,11598523392,71,"Pacific, Western Central"
172.5,-20.5,11598523392,71,"Pacific, Western Central"
172.5,-20.5,11598523392,71,"Pacific, Western Central"
173.5,-20.5,11598523392,71,"Pacific, Western Central"
173.5,-20.5,11598523392,71,"Pacific, Western Central"
174.5,-20.5,11598523392,71,"Pacific, Western Central"
174.5,-20.5,11598523392,71,"Pacific, Western Central"
175.5,-20.5,11598523392,71,"Pacific, Western Central"
175.5,-20.5,11598523392,71,"Pacific, Western Central"
176.5,-20.5,11598523392,71,"Pacific, Western Central"
176.5,-20.5,11598523392,71,"Pacific, Western Central"
177.5,-20.5,11598523392,71,"Pacific, Western Central"
177.5,-20.5,11598523392,71,"Pacific, Western Central"
178.5,-20.5,11598523392,71,"Pacific, Western Central"
178.5,-20.5,11598523392,71,"Pacific, Western Central"
179.5,-20.5,11598523392,71,"Pacific, Western Central"
179.5,-20.5,11598523392,71,"Pacific, Western Central"
-179.5,-21.5,11520582656,71,"Pacific, Western Central"
-179.5,-21.5,11520582656,71,"Pacific, Western Central"
-178.5,-21.5,11520582656,71,"Pacific, Western Central"
-178.5,-21.5,11520582656,71,"Pacific, Western Central"
-177.5,-21.5,11520582656,71,"Pacific, Western Central"
-177.5,-21.5,11520582656,71,"Pacific, Western Central"
-176.5,-21.5,11520582656,71,"Pacific, Western Central"
-176.5,-21.5,11520582656,71,"Pacific, Western Central"
-175.5,-21.5,11520582656,71,"Pacific, Western Central"
-175.5,-21.5,11520582656,71,"Pacific, Western Central"
-174.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-173.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-172.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-171.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-170.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-169.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-168.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-167.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-166.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-165.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-164.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-163.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-162.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-161.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-160.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-159.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-158.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-157.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-156.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-155.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-154.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-153.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-152.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-151.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-150.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-149.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-148.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-147.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-146.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-145.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-144.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-143.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-142.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-141.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-140.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-139.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-138.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-137.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-136.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-135.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-134.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-133.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-132.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-131.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-130.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-129.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-128.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-127.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-126.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-125.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-124.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-123.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-122.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-121.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-120.5,-21.5,11520582656,77,"Pacific, Eastern Central"
-119.5,-21.5,11520582656,87,"Pacific, Southeast"
-118.5,-21.5,11520582656,87,"Pacific, Southeast"
-117.5,-21.5,11520582656,87,"Pacific, Southeast"
-116.5,-21.5,11520582656,87,"Pacific, Southeast"
-115.5,-21.5,11520582656,87,"Pacific, Southeast"
-114.5,-21.5,11520582656,87,"Pacific, Southeast"
-113.5,-21.5,11520582656,87,"Pacific, Southeast"
-112.5,-21.5,11520582656,87,"Pacific, Southeast"
-111.5,-21.5,11520582656,87,"Pacific, Southeast"
-110.5,-21.5,11520582656,87,"Pacific, Southeast"
-109.5,-21.5,11520582656,87,"Pacific, Southeast"
-108.5,-21.5,11520582656,87,"Pacific, Southeast"
-107.5,-21.5,11520582656,87,"Pacific, Southeast"
-106.5,-21.5,11520582656,87,"Pacific, Southeast"
-105.5,-21.5,11520582656,87,"Pacific, Southeast"
-104.5,-21.5,11520582656,87,"Pacific, Southeast"
-103.5,-21.5,11520582656,87,"Pacific, Southeast"
-102.5,-21.5,11520582656,87,"Pacific, Southeast"
-101.5,-21.5,11520582656,87,"Pacific, Southeast"
-100.5,-21.5,11520582656,87,"Pacific, Southeast"
-99.5,-21.5,11520582656,87,"Pacific, Southeast"
-98.5,-21.5,11520582656,87,"Pacific, Southeast"
-97.5,-21.5,11520582656,87,"Pacific, Southeast"
-96.5,-21.5,11520582656,87,"Pacific, Southeast"
-95.5,-21.5,11520582656,87,"Pacific, Southeast"
-94.5,-21.5,11520582656,87,"Pacific, Southeast"
-93.5,-21.5,11520582656,87,"Pacific, Southeast"
-92.5,-21.5,11520582656,87,"Pacific, Southeast"
-91.5,-21.5,11520582656,87,"Pacific, Southeast"
-90.5,-21.5,11520582656,87,"Pacific, Southeast"
-89.5,-21.5,11520582656,87,"Pacific, Southeast"
-88.5,-21.5,11520582656,87,"Pacific, Southeast"
-87.5,-21.5,11520582656,87,"Pacific, Southeast"
-86.5,-21.5,11520582656,87,"Pacific, Southeast"
-85.5,-21.5,11520582656,87,"Pacific, Southeast"
-84.5,-21.5,11520582656,87,"Pacific, Southeast"
-83.5,-21.5,11520582656,87,"Pacific, Southeast"
-82.5,-21.5,11520582656,87,"Pacific, Southeast"
-81.5,-21.5,11520582656,87,"Pacific, Southeast"
-80.5,-21.5,11520582656,87,"Pacific, Southeast"
-79.5,-21.5,11520582656,87,"Pacific, Southeast"
-78.5,-21.5,11520582656,87,"Pacific, Southeast"
-77.5,-21.5,11520582656,87,"Pacific, Southeast"
-76.5,-21.5,11520582656,87,"Pacific, Southeast"
-75.5,-21.5,11520582656,87,"Pacific, Southeast"
-74.5,-21.5,11520582656,136,Humboldt Current
-73.5,-21.5,11520582656,136,Humboldt Current
-72.5,-21.5,11520582656,136,Humboldt Current
-71.5,-21.5,11520582656,136,Humboldt Current
-70.5,-21.5,11520582656,136,Humboldt Current
-40.5,-21.5,11520582656,135,East Brazil Shelf
-39.5,-21.5,11520582656,135,East Brazil Shelf
-38.5,-21.5,11520582656,135,East Brazil Shelf
-37.5,-21.5,11520582656,135,East Brazil Shelf
-36.5,-21.5,11520582656,41,"Atlantic, Southwest"
-35.5,-21.5,11520582656,41,"Atlantic, Southwest"
-34.5,-21.5,11520582656,41,"Atlantic, Southwest"
-33.5,-21.5,11520582656,41,"Atlantic, Southwest"
-32.5,-21.5,11520582656,41,"Atlantic, Southwest"
-31.5,-21.5,11520582656,41,"Atlantic, Southwest"
-30.5,-21.5,11520582656,41,"Atlantic, Southwest"
-29.5,-21.5,11520582656,41,"Atlantic, Southwest"
-28.5,-21.5,11520582656,41,"Atlantic, Southwest"
-27.5,-21.5,11520582656,41,"Atlantic, Southwest"
-26.5,-21.5,11520582656,41,"Atlantic, Southwest"
-25.5,-21.5,11520582656,41,"Atlantic, Southwest"
-24.5,-21.5,11520582656,41,"Atlantic, Southwest"
-23.5,-21.5,11520582656,41,"Atlantic, Southwest"
-22.5,-21.5,11520582656,41,"Atlantic, Southwest"
-21.5,-21.5,11520582656,41,"Atlantic, Southwest"
-20.5,-21.5,11520582656,41,"Atlantic, Southwest"
-19.5,-21.5,11520582656,47,"Atlantic, Southeast"
-18.5,-21.5,11520582656,47,"Atlantic, Southeast"
-17.5,-21.5,11520582656,47,"Atlantic, Southeast"
-16.5,-21.5,11520582656,47,"Atlantic, Southeast"
-15.5,-21.5,11520582656,47,"Atlantic, Southeast"
-14.5,-21.5,11520582656,47,"Atlantic, Southeast"
-13.5,-21.5,11520582656,47,"Atlantic, Southeast"
-12.5,-21.5,11520582656,47,"Atlantic, Southeast"
-11.5,-21.5,11520582656,47,"Atlantic, Southeast"
-10.5,-21.5,11520582656,47,"Atlantic, Southeast"
-9.5,-21.5,11520582656,47,"Atlantic, Southeast"
-8.5,-21.5,11520582656,47,"Atlantic, Southeast"
-7.5,-21.5,11520582656,47,"Atlantic, Southeast"
-6.5,-21.5,11520582656,47,"Atlantic, Southeast"
-5.5,-21.5,11520582656,47,"Atlantic, Southeast"
-4.5,-21.5,11520582656,47,"Atlantic, Southeast"
-3.5,-21.5,11520582656,47,"Atlantic, Southeast"
-2.5,-21.5,11520582656,47,"Atlantic, Southeast"
-1.5,-21.5,11520582656,47,"Atlantic, Southeast"
