Country_FAO,scenario,decade,mean,median,sd,min,max,n_model,agreement,wilcox_p,spatial_scale
Micronesia (Federated States of),ssp126,2091-2100,-9.31077370497871,-3.90088891169434,8.99155118542714,-21.1590035695611,2.0177610272256,10,90,2.87641613830904e-19,countries_admin
Micronesia (Federated States of),ssp585,2041-2050,-15.6006547382159,-16.1874930507366,7.49700167770114,-26.123861254642,-1.66144711097067,10,100,0.00613904801873396,countries_admin
Micronesia (Federated States of),ssp585,2091-2100,-40.6656585573125,-38.2598726159138,23.8986463439385,-72.390959919711,-4.64889354525218,10,100,2.87641613830904e-19,countries_admin
Montenegro,ssp126,2041-2050,4.4166635076087,4.73730762851042,4.79556187454591,-2.03899470196744,15.4713318274717,10,90,4.92598470707145e-06,countries_admin
Montenegro,ssp126,2091-2100,-2.57601796005514,-2.31515944758186,7.40446258822173,-14.0804842609279,5.98826290681113,10,60,2.74567797669187e-10,countries_admin
Montenegro,ssp585,2041-2050,-1.63537379901818,-2.57416025719409,5.65641120336685,-8.63112711006135,7.86809109750589,10,60,4.92598470707145e-06,countries_admin
Montenegro,ssp585,2091-2100,-18.2675527701189,-24.6553214778018,21.6924971974903,-40.7350537441489,31.1419239414159,10,80,2.74567797669187e-10,countries_admin
Morocco,ssp126,2041-2050,2.79650928122947,3.41337849738271,11.130928737799,-14.192596592676,23.9741360665186,10,60,4.76179937548763e-05,countries_admin
Morocco,ssp126,2091-2100,-9.41555949192169,-6.39800521301082,10.5307859313695,-26.9377413630479,7.78473480950816,10,80,0.000126870569509468,countries_admin
Morocco,ssp585,2041-2050,15.8656518167742,13.2190968748838,14.376046799604,-0.23495876207884,46.0781058478297,10,90,4.76179937548763e-05,countries_admin
Morocco,ssp585,2091-2100,17.6845621889249,27.6322494432647,47.7021336480975,-37.9527185724055,75.4305954794466,10,60,0.000126870569509468,countries_admin
Mozambique,ssp126,2041-2050,-5.16158256185338,-3.72743796899979,5.22602702904697,-14.1834607321652,2.24339044812384,10,90,0.473291024607099,countries_admin
Mozambique,ssp126,2091-2100,-0.426032006362252,-0.438997196805647,6.73997734633385,-10.2252751338956,10.9642900869735,10,50,0.00759863626696776,countries_admin
Mozambique,ssp585,2041-2050,-5.96247126901861,-4.48641676941296,8.40926485294081,-23.887194986374,6.90807925492108,10,80,0.473291024607099,countries_admin
Mozambique,ssp585,2091-2100,-9.82207122434525,-12.2082870332454,23.6358538172675,-43.7658984972591,28.2527206692803,10,60,0.00759863626696776,countries_admin
Myanmar,ssp126,2041-2050,-3.31009716154246,-2.57005643069891,3.74748616281219,-9.19454334375367,1.39095482949446,10,80,0.482383420454445,countries_admin
Myanmar,ssp126,2091-2100,-3.15619663623636,-3.71478513540228,4.28748622406916,-12.2899225955124,2.82516347661704,10,80,2.32017465991685e-12,countries_admin
Myanmar,ssp585,2041-2050,-2.88871194602957,-4.31332193375431,3.50926106800719,-7.24865122146202,2.48737652324951,10,70,0.482383420454445,countries_admin
Myanmar,ssp585,2091-2100,-11.713397889896,-11.3515889330537,7.88040118701248,-23.5287884186059,2.34710281680911,10,90,2.32017465991685e-12,countries_admin
Namibia,ssp126,2041-2050,-12.1858939872628,-10.5830207019504,12.4161360118868,-36.9162317910869,-0.00116095462164551,10,100,0.000217245772740512,countries_admin
Namibia,ssp126,2091-2100,-9.23292423198846,-8.35916705939629,15.4495043118539,-41.9659358452545,8.58193496254993,10,60,1.79925353360238e-15,countries_admin
Namibia,ssp585,2041-2050,-18.763294236408,-16.0636684670823,14.649220165701,-48.2478686519147,-2.89254374458802,10,100,0.000217245772740512,countries_admin
Namibia,ssp585,2091-2100,-32.6871345825728,-31.2391966644674,20.4092306773588,-67.6585979058425,-4.89541301884377,10,100,1.79925353360238e-15,countries_admin
Nauru,ssp126,2041-2050,-8.00266001985755,-7.92199924513502,3.2188864174775,-12.4975964662274,-0.855003195280597,10,100,0.617305327687088,countries_admin
Nauru,ssp126,2091-2100,-4.68596038092352,-2.40552405728447,6.59695410342355,-15.0233195481786,3.43160457877103,10,70,1.52820560073832e-27,countries_admin
Nauru,ssp585,2041-2050,-6.92870995164395,-7.19041564632777,4.46637350627916,-13.0597631220859,-1.15878212321327,10,100,0.617305327687088,countries_admin
Nauru,ssp585,2091-2100,-46.3612508930807,-54.6931717325637,18.0319048036749,-64.5035618592773,-6.16651198626104,10,100,1.52820560073832e-27,countries_admin
Netherlands (Kingdom of the),ssp126,2041-2050,-3.932260736869,-3.2160568880545,3.71672912475092,-11.4759201783174,2.03830233589328,10,90,6.77804006290664e-05,countries_admin
Netherlands (Kingdom of the),ssp126,2091-2100,-7.13197994050426,-6.96186023214948,6.28205784697978,-18.8409749676955,1.57721344256269,10,80,9.29110948078958e-18,countries_admin
Netherlands (Kingdom of the),ssp585,2041-2050,-7.38066938709024,-7.78686177654099,4.53699202687676,-13.3514311218649,-0.384946436734495,10,100,6.77804006290664e-05,countries_admin
Netherlands (Kingdom of the),ssp585,2091-2100,-22.0247543455112,-19.5308197055605,12.0299901229997,-43.4387115082848,-7.552382105711,10,100,9.29110948078958e-18,countries_admin
New Zealand,ssp126,2041-2050,-5.76871603682151,-5.67990181576688,2.8637784406422,-10.3415126453695,0.0569908033799671,10,90,1.53053351156678e-11,countries_admin
New Zealand,ssp126,2091-2100,-7.51598379989309,-8.35088739654076,4.24741567981302,-13.0669551040231,0.984342536959656,10,90,1.10913668440127e-32,countries_admin
New Zealand,ssp585,2041-2050,-9.65953343259794,-8.91031662283116,2.53837172848015,-14.0814997370118,-5.73802969964422,10,100,1.53053351156678e-11,countries_admin
New Zealand,ssp585,2091-2100,-26.5081826017892,-26.2483913949896,7.30980651973714,-35.505238502688,-15.1728313169067,10,100,1.10913668440127e-32,countries_admin
Nicaragua,ssp126,2041-2050,-11.9098082172535,-5.61040074414333,16.5527521821473,-46.3083044253265,4.03630087349385,10,70,0.671618343687047,countries_admin
Nicaragua,ssp126,2091-2100,-10.7627680920377,-6.93648592606703,11.4810351665305,-29.6759759392728,1.16728123955196,10,80,8.51940655491338e-09,countries_admin
Nicaragua,ssp585,2041-2050,-12.2463751344111,-8.02530086038211,12.8938685197058,-39.3800167043101,0.0480021181979282,10,90,0.671618343687047,countries_admin
Nicaragua,ssp585,2091-2100,-28.5608648615692,-21.8232533081692,22.1017566091403,-66.4916840795865,-1.69251340487079,10,100,8.51940655491338e-09,countries_admin
Nigeria,ssp126,2041-2050,-7.17433742355724,-7.26556345249243,3.12911069517889,-12.5183617543959,-2.54603735048944,10,100,7.7422856453563e-07,countries_admin
Nigeria,ssp126,2091-2100,-2.44955527723497,-3.2840766857329,5.14117061383656,-8.89534019275181,5.03962893199373,10,70,1.03966904910891e-31,countries_admin
Nigeria,ssp585,2041-2050,-11.2979382281969,-13.4676570438712,9.3056084987018,-21.5322094626575,11.6513587711033,10,90,7.7422856453563e-07,countries_admin
Nigeria,ssp585,2091-2100,-21.2601597766287,-20.6345010715553,5.56814842586576,-29.3179300430335,-13.1498082622851,10,100,1.03966904910891e-31,countries_admin
Norway,ssp126,2041-2050,-5.89376943971094,-5.32709924783043,3.43245233959495,-11.9661498823662,-1.30548372469605,10,100,0.198288063967371,countries_admin
Norway,ssp126,2091-2100,-7.88464484057846,-7.81634718058608,7.42619804126849,-20.0267859210113,5.39636953243891,10,90,6.52933549321138e-22,countries_admin
Norway,ssp585,2041-2050,-3.8868711582606,-4.86369825383677,6.65470126187082,-11.011989184272,10.7435504528943,10,80,0.198288063967371,countries_admin
Norway,ssp585,2091-2100,-21.3482102357497,-21.980760305832,7.62846192345984,-32.7003632080325,-9.21324235533391,10,100,6.52933549321138e-22,countries_admin
Oman,ssp126,2041-2050,-11.0637117952066,-10.718306683051,7.68731269583477,-21.0523574136907,1.31831173457981,10,90,0.0804216559654762,countries_admin
Oman,ssp126,2091-2100,-10.4143402303146,-10.9020687508566,8.26764965809529,-25.1266761202442,1.44427018743563,10,90,1.18031210456619e-21,countries_admin
Oman,ssp585,2041-2050,-13.8703159828418,-15.0795716386894,6.74261580140939,-23.0261992130358,-0.688596071818084,10,100,0.0804216559654762,countries_admin
Oman,ssp585,2091-2100,-32.990246863929,-36.7466993919625,13.7419884730805,-50.4212228728701,-1.80856908673563,10,100,1.18031210456619e-21,countries_admin
Pakistan,ssp126,2041-2050,-8.09402943022565,-7.24068112155527,6.62069171523687,-18.5285555507769,1.66756171683741,10,90,0.0140169964283155,countries_admin
Pakistan,ssp126,2091-2100,-10.0050292677513,-9.933466130275,6.31677050697082,-19.5458559108962,-0.383810403229281,10,100,1.29386955312142e-09,countries_admin
Pakistan,ssp585,2041-2050,-11.1275190064226,-12.1320291941796,5.63916559517096,-18.0618011133411,0.100831759776823,10,90,0.0140169964283155,countries_admin
Pakistan,ssp585,2091-2100,-20.8345677376003,-24.0829531118879,11.7786308975896,-31.7532613982105,5.85087586770194,10,90,1.29386955312142e-09,countries_admin
Palau,ssp126,2041-2050,-12.8114136094651,-5.00315431039573,16.3603699156727,-36.0654086085766,8.04907674176771,10,80,0.00277220100136815,countries_admin
Palau,ssp126,2091-2100,-13.1167067653578,-5.751112172883,12.8622076692001,-30.0774197175028,3.45782094700728,10,90,2.10655810192101e-15,countries_admin
Palau,ssp585,2041-2050,-20.0919002834424,-17.2989077025777,12.0550834270247,-37.8148079478631,-2.06947785839346,10,100,0.00277220100136815,countries_admin
Palau,ssp585,2091-2100,-41.5765239648748,-34.5072248304064,23.6684687996428,-75.1891235494626,-6.47336115276516,10,100,2.10655810192101e-15,countries_admin
Panama,ssp126,2041-2050,-9.03178047322203,-8.0289750346838,13.2904057247178,-35.7126092827688,5.77029335680469,10,70,0.694937103592147,countries_admin
Panama,ssp126,2091-2100,-10.6459970251865,-8.24410323164892,10.0541724607321,-27.1657868878598,1.51946972597697,10,90,0.000432032413433334,countries_admin
Panama,ssp585,2041-2050,-8.32791667939287,-5.47152088922816,10.9217878747975,-30.9736891320569,3.55800096727846,10,70,0.694937103592147,countries_admin
Panama,ssp585,2091-2100,-22.281065921947,-19.0790761649139,20.6264781777498,-53.095539095946,4.01096949347263,10,80,0.000432032413433334,countries_admin
Papua New Guinea,ssp126,2041-2050,-12.5131988342672,-8.92811400381308,8.8256563828139,-27.3985336714427,-3.26657123558733,10,100,0.0318317430011593,countries_admin
Papua New Guinea,ssp126,2091-2100,-11.2671501307162,-2.64603993726244,13.2566189463,-31.4928524091084,1.4502593294295,10,90,3.59081957562798e-27,countries_admin
Papua New Guinea,ssp585,2041-2050,-16.5305181824213,-14.5808833936712,9.39049292714407,-34.1490018977404,-4.24708134398409,10,100,0.0318317430011593,countries_admin
Papua New Guinea,ssp585,2091-2100,-50.4563534641942,-53.0494491361015,19.2839052885984,-73.2970911559427,-16.5801408229811,10,100,3.59081957562798e-27,countries_admin
Peru,ssp126,2041-2050,-6.0269726378869,-5.53387239132321,5.66997418262196,-17.1063272203723,2.59154660864426,10,80,0.00859226710367251,countries_admin
Peru,ssp126,2091-2100,-8.26962105924289,-6.20531118820394,6.53841816098736,-18.8017844287839,-0.628029215854633,10,100,1.43000339574746e-24,countries_admin
Peru,ssp585,2041-2050,-10.0407725828545,-8.87964497266697,7.12908251618435,-23.1307842335645,0.215132312452324,10,90,0.00859226710367251,countries_admin
Peru,ssp585,2091-2100,-37.2800223673519,-37.3164465082798,20.4242033937824,-81.5314143213114,-13.5034308154222,10,100,1.43000339574746e-24,countries_admin
Philippines,ssp126,2041-2050,-6.56348304464396,-5.59262042650322,4.72517613263348,-12.6625225157133,2.67217996455971,10,90,0.617305327687088,countries_admin
Philippines,ssp126,2091-2100,-6.71730040219167,-5.1096892978989,4.82350986259558,-15.590643963309,0.486903905599477,10,90,3.25049906423419e-20,countries_admin
Philippines,ssp585,2041-2050,-8.13937905868658,-3.85680706502144,8.13285101786625,-19.7321548801771,2.91125970534823,10,90,0.617305327687088,countries_admin
Philippines,ssp585,2091-2100,-23.0954019742075,-18.3760110507618,12.5611980541546,-41.3818656960447,-5.80501657544814,10,100,3.25049906423419e-20,countries_admin
Poland,ssp126,2041-2050,-2.85661659229069,-3.43710551469379,4.88196375944542,-8.74199046817626,5.58327404734013,10,70,0.820240817664939,countries_admin
Poland,ssp126,2091-2100,-3.1653027700407,-2.91779115081185,5.50559217113138,-11.5602386043179,4.54782015683772,10,60,8.14000576547703e-07,countries_admin
Poland,ssp585,2041-2050,-3.31021292830415,-2.51339067918025,5.92316956076376,-15.6596971657229,3.26014759656397,10,70,0.820240817664939,countries_admin
Poland,ssp585,2091-2100,-14.2992340277857,-15.4110619042828,17.6674501191386,-40.8240601959262,12.5412424129639,10,80,8.14000576547703e-07,countries_admin
Portugal,ssp126,2041-2050,-21.2819269992968,-20.2599406178409,10.2212652675815,-34.4414780986907,-8.12379123975147,10,100,0.108157905479754,countries_admin
Portugal,ssp126,2091-2100,-27.6989793462738,-28.1489586657426,4.86913297132301,-37.7941926884399,-18.8963329449249,10,100,4.08287331566599e-28,countries_admin
Portugal,ssp585,2041-2050,-23.0400553300906,-22.4001324780871,6.8349801362178,-33.8673420898802,-14.5616285007307,10,100,0.108157905479754,countries_admin
Portugal,ssp585,2091-2100,-50.2469832020333,-49.2663494957828,8.8662872764305,-65.0733975403499,-31.3218227232544,10,100,4.08287331566599e-28,countries_admin
Qatar,ssp126,2041-2050,-14.8425945907913,-7.50812700519256,25.7784891457335,-85.1099909125016,0.279530383299388,10,90,0.0288440508316432,countries_admin
Qatar,ssp126,2091-2100,-14.8091111528518,-6.77465807075202,25.1972984338736,-84.9128026528785,-1.71322870682857,10,100,1.41497196669857e-13,countries_admin
Qatar,ssp585,2041-2050,-16.6196665214783,-10.7942506646636,24.9882017214768,-84.3781856948078,-0.0216109491895657,10,100,0.0288440508316432,countries_admin
Qatar,ssp585,2091-2100,-32.1979617793322,-33.6969976275182,22.3259169035115,-82.5000289718494,-6.84246797788074,10,100,1.41497196669857e-13,countries_admin
Republic of Korea,ssp126,2041-2050,-8.65122480309317,-9.00444039185523,6.17247392145744,-19.7115203603448,3.29494744145016,10,90,0.0421862787416248,countries_admin
Republic of Korea,ssp126,2091-2100,-7.70789079132433,-6.43372698123657,3.89081346127185,-13.771137769299,-2.68036522401543,10,100,6.27439810868612e-20,countries_admin
Republic of Korea,ssp585,2041-2050,-11.6944126569986,-11.8254820179096,8.36744191986165,-27.8987074741597,2.01798036688516,10,90,0.0421862787416248,countries_admin
Republic of Korea,ssp585,2091-2100,-30.6739695193872,-34.7993938449953,19.8401548032002,-60.9244806960497,12.0559913927359,10,90,6.27439810868612e-20,countries_admin
Romania,ssp126,2041-2050,-1.98920799312604,-2.91058814081813,2.43800936749423,-4.46906275005642,2.6947500663329,10,70,0.0566704423196165,countries_admin
Romania,ssp126,2091-2100,-0.545589398672593,-1.40917349389188,6.04470455941359,-7.58200730292744,13.8968759502517,10,60,5.36960175830549e-07,countries_admin
Romania,ssp585,2041-2050,-3.84954681873502,-2.93254062619629,5.35501640300167,-13.3933487949972,5.02665909895276,10,80,0.0566704423196165,countries_admin
Romania,ssp585,2091-2100,-3.96659013973206,-10.2155831034661,34.5340290356123,-36.0766464120768,86.6772822548355,10,70,5.36960175830549e-07,countries_admin
Russian Federation,ssp126,2041-2050,-2.02767078656196,-2.1537271039572,2.93795000143412,-8.49429453019316,1.92460300317668,10,70,0.00354340739134984,countries_admin
Russian Federation,ssp126,2091-2100,-5.14063223012694,-4.3979941433263,4.63047405213168,-12.605240598264,1.99552868370584,10,90,2.15450222950144e-19,countries_admin
Russian Federation,ssp585,2041-2050,-4.07367791884291,-3.23812437629608,4.13003171755151,-10.2501233144588,1.36854432808153,10,80,0.00354340739134984,countries_admin
Russian Federation,ssp585,2091-2100,-19.6618931614794,-17.9134252586226,11.8550652112326,-44.1656272916655,-2.43014366383945,10,100,2.15450222950144e-19,countries_admin
Saint Kitts and Nevis,ssp126,2041-2050,-5.62069469042131,-5.14076668060223,5.18455842162364,-13.6038126264239,0.573016153531119,10,90,0.153244808784779,countries_admin
Saint Kitts and Nevis,ssp126,2091-2100,-0.283473123175533,-0.729740134628039,5.27199604111872,-10.9594932426114,6.47867736414262,10,60,0.000314822620953779,countries_admin
Saint Kitts and Nevis,ssp585,2041-2050,-3.81609507734537,-3.52379402708663,7.69603606527581,-14.9094975509209,12.491563166826,10,80,0.153244808784779,countries_admin
Saint Kitts and Nevis,ssp585,2091-2100,-5.16260371458598,-3.71774680344878,14.5813689010991,-29.1511798661221,14.9416581520624,10,60,0.000314822620953779,countries_admin
Saint Lucia,ssp126,2041-2050,-9.74895346562649,-11.9879877916025,5.54066258023905,-16.94662320469,-0.371326859118301,10,100,0.24480653924407,countries_admin
Saint Lucia,ssp126,2091-2100,-4.25312896094049,-6.29069176402589,6.68278213441306,-13.2773961598397,9.76713605369124,10,80,7.38075551269773e-06,countries_admin
Saint Lucia,ssp585,2041-2050,-11.2004087383394,-12.9462252387526,5.82332517482051,-16.3264992303088,-0.427534852294625,10,100,0.24480653924407,countries_admin
Saint Lucia,ssp585,2091-2100,-10.9635506394838,-12.1013400805662,14.5128187556325,-28.4309865238824,21.7415448292706,10,90,7.38075551269773e-06,countries_admin
Saint Vincent and the Grenadines,ssp126,2041-2050,-7.85028705663383,-10.0365691435223,6.57077266489748,-16.5780061960598,5.90825420161676,10,90,0.439325577416059,countries_admin
Saint Vincent and the Grenadines,ssp126,2091-2100,-2.15151995906819,-5.35465681126902,11.0529471115827,-10.83609330545,27.6677100260323,10,80,2.92257755600697e-05,countries_admin
Saint Vincent and the Grenadines,ssp585,2041-2050,-9.06402152409137,-10.9598899984465,5.73346585522186,-15.4063638154828,-0.319902450102766,10,100,0.439325577416059,countries_admin
Saint Vincent and the Grenadines,ssp585,2091-2100,-9.2414663927287,-9.74242006237433,18.1726358078005,-31.6641637662897,33.9966661277502,10,90,2.92257755600697e-05,countries_admin
Samoa,ssp126,2041-2050,-10.9388560580956,-10.0494536739314,8.19534052806478,-22.9200467836698,-0.201419605210058,10,100,0.00922958817907779,countries_admin
Samoa,ssp126,2091-2100,-9.62188857286398,-6.27193570679579,8.15937441109856,-21.3052712830793,-0.448438668639008,10,100,1.16765036700277e-07,countries_admin
Samoa,ssp585,2041-2050,-15.4947600869396,-15.4315013220295,12.3888743092613,-37.8309476421629,-0.267337413841285,10,100,0.00922958817907779,countries_admin
Samoa,ssp585,2091-2100,-28.661304650592,-19.8400437666822,26.5820735559055,-69.349084352125,11.345363274173,10,90,1.16765036700277e-07,countries_admin
Sao Tome and Principe,ssp126,2041-2050,-8.5883889900653,-8.08113146335658,5.39703669859677,-17.3498921465816,-1.07639111287726,10,100,1.67719297513509e-05,countries_admin
Sao Tome and Principe,ssp126,2091-2100,-3.88050298873948,-2.5668538221943,6.19066727090974,-13.4455028423717,4.28955720595027,10,70,7.0383809288224e-25,countries_admin
Sao Tome and Principe,ssp585,2041-2050,-14.5394405604931,-15.3344749297697,8.691179010243,-27.8257105236361,-1.29902505632827,10,100,1.67719297513509e-05,countries_admin
Sao Tome and Principe,ssp585,2091-2100,-22.8341806171395,-23.3104079966582,10.0568297994883,-36.2306881955599,-4.33143027310052,10,100,7.0383809288224e-25,countries_admin
Saudi Arabia,ssp126,2041-2050,-4.04204732050618,-1.43255163105387,7.31383646723072,-13.7297556441779,5.10248358012648,10,50,0.0125630312143638,countries_admin
Saudi Arabia,ssp126,2091-2100,-5.26258897865836,-2.33635473387757,5.96159729727889,-12.6582273407908,0.717763333740547,10,70,0.0700213003206785,countries_admin
Saudi Arabia,ssp585,2041-2050,-8.03722688977268,-7.72082878180177,6.27635930246966,-16.1617284736657,-0.114212008484614,10,100,0.0125630312143638,countries_admin
Saudi Arabia,ssp585,2091-2100,-13.1742621535366,-13.1213543869771,23.9025608101329,-40.4050043268621,16.7464596230204,10,60,0.0700213003206785,countries_admin
Senegal,ssp126,2041-2050,-16.0121191340073,-15.8830837045048,7.41236530681108,-25.7698916627319,-4.43228844099905,10,100,0.237452384443102,countries_admin
Senegal,ssp126,2091-2100,-8.66443393955993,-6.30210587807264,7.83814534230419,-27.2672051596243,0.0156104214571862,10,90,6.64129291231722e-28,countries_admin
Senegal,ssp585,2041-2050,-20.3631370168694,-21.6944713534494,6.68458224046851,-28.5436574153863,-9.45788725311965,10,100,0.237452384443102,countries_admin
Senegal,ssp585,2091-2100,-38.5213945003488,-43.6780642862513,12.7996982570033,-51.3744264095694,-15.8484994624605,10,100,6.64129291231722e-28,countries_admin
Seychelles,ssp126,2041-2050,-4.39881740201507,-2.60506785094279,8.9332962849742,-26.2493416798824,5.91197688989721,10,70,0.0546403245189351,countries_admin
Seychelles,ssp126,2091-2100,-3.60947746562531,-1.91523154907805,7.64894649388198,-17.6612496526374,5.17466118424286,10,50,2.86200646223458e-18,countries_admin
Seychelles,ssp585,2041-2050,-6.79389335434945,-4.62807575624952,9.93578353851011,-33.5095095909467,3.11517124444179,10,90,0.0546403245189351,countries_admin
Seychelles,ssp585,2091-2100,-20.0018119592052,-19.6027085689627,11.9846364799155,-49.1469597613828,-3.48892458853865,10,100,2.86200646223458e-18,countries_admin
Sierra Leone,ssp126,2041-2050,-10.0519527519636,-8.52234682461906,6.73878596191548,-20.5559411294601,-0.136995099834644,10,100,0.0561965371916058,countries_admin
Sierra Leone,ssp126,2091-2100,-7.16829510780959,-6.17828029855275,6.29081475428422,-19.0135365039986,-0.549112716574488,10,100,1.98421769891488e-24,countries_admin
Sierra Leone,ssp585,2041-2050,-12.2010201413066,-11.8866955444132,5.82624811935827,-21.0524223547358,-1.61816954397291,10,100,0.0561965371916058,countries_admin
Sierra Leone,ssp585,2091-2100,-26.0692132770197,-23.017179350205,12.2997846142332,-45.0046728808192,-8.76389155208909,10,100,1.98421769891488e-24,countries_admin
Solomon Islands,ssp126,2041-2050,-13.2479557463936,-11.5699791412689,6.30633677437358,-20.7086764714682,-1.87912158668154,10,100,0.177809929215352,countries_admin
Solomon Islands,ssp126,2091-2100,-12.906593753262,-5.74999700643972,11.463510711762,-28.4855966437087,-3.00166439599843,10,100,1.66592903586769e-18,countries_admin
Solomon Islands,ssp585,2041-2050,-16.2997141834779,-9.83597379770518,12.8686409357514,-35.7478080768753,-2.49428396351299,10,100,0.177809929215352,countries_admin
Solomon Islands,ssp585,2091-2100,-43.4995808676406,-40.5939774651593,25.1277230048669,-74.4628413340343,-4.76027909987527,10,100,1.66592903586769e-18,countries_admin
Somalia,ssp126,2041-2050,-6.21928493637119,-6.16331404238703,4.45577456184541,-13.8608399009324,3.23686057969563,10,90,0.0185623612783149,countries_admin
Somalia,ssp126,2091-2100,-4.36869729035275,-5.67224396672965,5.21322120236566,-11.8308682947814,2.35873655464334,10,70,2.07075855588203e-28,countries_admin
Somalia,ssp585,2041-2050,-8.26789624977972,-8.89130136624129,3.90944641996492,-12.5051935844458,1.59531881075369,10,90,0.0185623612783149,countries_admin
Somalia,ssp585,2091-2100,-27.3168433096151,-27.3156520482202,8.7901769975585,-39.5234046905742,-6.16492124915242,10,100,2.07075855588203e-28,countries_admin
South Africa,ssp126,2041-2050,-4.82862061928515,-4.09702694586659,4.19503418179944,-13.3742801425424,0.216936599843624,10,80,0.0163668947756447,countries_admin
South Africa,ssp126,2091-2100,-5.83264356665127,-5.1488002773195,6.08112883447537,-17.5184315500685,2.90660930051923,10,80,8.81593165076262e-11,countries_admin
South Africa,ssp585,2041-2050,-6.68347110427703,-5.95430057800832,4.86497582891243,-14.6917373427853,0.980620083894004,10,90,0.0163668947756447,countries_admin
South Africa,ssp585,2091-2100,-15.8448366986076,-14.8963535422641,12.1043931330294,-33.6855860107533,4.80995407051256,10,90,8.81593165076262e-11,countries_admin
Spain,ssp126,2041-2050,-11.6565436136274,-7.43726102124774,11.5191630860486,-33.2893398875899,-0.665234613525388,10,100,1.50030750817057e-10,countries_admin
Spain,ssp126,2091-2100,-12.3911579154949,-9.68242118693022,7.37658389666733,-25.6991436620801,-2.92293530842228,10,100,6.1025005341845e-08,countries_admin
Spain,ssp585,2041-2050,0.284010751248038,1.59768847317182,4.99810177496317,-7.83435548375417,6.91080606135126,10,60,1.50030750817057e-10,countries_admin
Spain,ssp585,2091-2100,-22.7184999770774,-27.3989455932522,14.7726465275628,-41.2751821527905,5.33382413189362,10,90,6.1025005341845e-08,countries_admin
Sri Lanka,ssp126,2041-2050,-10.5614874083991,-9.45955221583375,5.85344225240033,-23.8238189283568,-2.45517174943251,10,100,0.0370300670124435,countries_admin
Sri Lanka,ssp126,2091-2100,-14.4951633150198,-14.4079676771612,6.79140009293817,-29.3412209809266,-3.66581056845231,10,100,1.41497196669857e-13,countries_admin
Sri Lanka,ssp585,2041-2050,-13.3018186915808,-12.0213965339223,6.00717767317919,-23.9988426464521,-3.22858075108665,10,100,0.0370300670124435,countries_admin
Sri Lanka,ssp585,2091-2100,-26.1993717388106,-29.4830450225064,9.39797270947148,-40.5029109244792,-10.2966708191565,10,100,1.41497196669857e-13,countries_admin
Sudan,ssp126,2041-2050,-15.0648341497225,-12.1896736933423,6.23818157635583,-24.3793822106904,-11.5006070015151,4,100,0.0433753414079787,countries_admin
Sudan,ssp126,2091-2100,-12.2411877670778,-10.0522361711421,5.36324968771512,-20.1933667122456,-8.66691201378169,4,100,2.2467330595395e-18,countries_admin
Sudan,ssp585,2041-2050,-17.7958995038208,-14.8600830466461,6.35252154228813,-27.3093678665845,-14.1540640554063,4,100,0.0433753414079787,countries_admin
Sudan,ssp585,2091-2100,-40.9812781528703,-38.5623225109541,6.77678616110343,-50.9175436867807,-35.8829239027924,4,100,2.2467330595395e-18,countries_admin
Suriname,ssp126,2041-2050,-5.43689533248053,-8.43611128482861,10.1651287398287,-17.4727764573125,17.2652902973517,10,70,0.0993391684978243,countries_admin
Suriname,ssp126,2091-2100,-1.55351153939286,-7.57393637137596,15.3237405270596,-15.6678920157814,38.8102899511331,10,60,9.9367845421421e-07,countries_admin
Suriname,ssp585,2041-2050,-7.68032303512624,-11.9705252320862,11.0135707646683,-16.574641385384,20.7630712307797,10,90,0.0993391684978243,countries_admin
Suriname,ssp585,2091-2100,-3.63202710584829,-12.9859311249752,43.7023233629455,-44.8128115922508,116.476968664559,10,90,9.9367845421421e-07,countries_admin
Sweden,ssp126,2041-2050,-1.72174356392432,0.486421766217272,6.42979686064303,-11.834904618608,7.85307904705705,10,50,0.0048624805116522,countries_admin
Sweden,ssp126,2091-2100,-1.08583628917779,1.35946263454136,8.97256551510654,-13.1406211064458,15.5545880909811,10,60,0.903732420789796,countries_admin
Sweden,ssp585,2041-2050,1.36853523356658,1.64390462032344,5.88508871307336,-6.83650577040545,10.7045672546245,10,60,0.0048624805116522,countries_admin
Sweden,ssp585,2091-2100,-2.26335842284762,1.02083885819682,16.3017214859506,-29.7407243243084,21.6385041325096,10,50,0.903732420789796,countries_admin
Syrian Arab Republic,ssp126,2041-2050,11.5178935868249,10.3502514212736,14.7378944832958,-16.4911256359688,41.5930635405316,10,90,0.000225760120384681,countries_admin
Syrian Arab Republic,ssp126,2091-2100,10.4230636018852,7.13014191450829,21.9901536339314,-23.7958054486341,44.6968039991795,10,70,0.0177252094517569,countries_admin
Syrian Arab Republic,ssp585,2041-2050,-0.412974627573846,2.22638843416054,12.7515697963751,-29.2949066117946,16.4855141335898,10,60,0.000225760120384681,countries_admin
Syrian Arab Republic,ssp585,2091-2100,1.08779747518658,-3.8798951839633,44.326119450626,-46.3769561536377,72.8151781721367,10,50,0.0177252094517569,countries_admin
Thailand,ssp126,2041-2050,-2.47815553479117,-1.09627037963432,4.67453774110954,-13.4209418904466,1.53271478979502,10,70,0.859393950575315,countries_admin
Thailand,ssp126,2091-2100,-4.68232128817049,-4.22242687761507,5.38261344524714,-15.7358447502387,2.38276700127261,10,80,4.2251527309168e-09,countries_admin
